acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
0.973496023,0.588628514,0.413104264,0.940913916,0.11482516,0.06712238,0.413614421,0.572030324
0.863267302,0.342537371,0.542242782,0.863743188,0.09241186,0.037870201,0.354468041,0.632672412
0.986297804,0.415193851,0.651722439,0.747206005,0.094992647,0.031454877,0.3679104,0.78099227
0.992054644,0.321867964,0.423402365,0.953097093,0.079729936,0.037167703,0.503783775,0.262183529
0.993264791,0.384600793,0.544499164,0.923346768,0.097179568,0.037386615,0.662997069,0.823425694
0.980884382,0.31343923,0.370345066,0.920694188,0.088021388,0.046286386,0.537770042,0.187453397
0.874685759,0.49150452,0.301818584,0.836015721,0.110168737,0.030763877,0.623657756,0.678678979
0.994909713,0.318432473,0.783259459,0.869710364,0.090503058,0.05788733,0.605419959,0.930636472
0.989515406,0.285662045,0.345081601,0.928601552,0.104757047,0.03128301,0.372885069,0.537212019
0.993998846,0.151770351,0.925643532,0.858649742,0.122496404,0.067978604,0.737621081,0.597078406
0.993296108,0.299417584,0.577453261,0.956820434,0.125684298,0.03677119,0.417708864,0.552925037
0.972904078,0.450556883,0.385468295,0.893690361,0.098411615,0.035725969,0.518440925,0.116914265
0.06774159,0.622313678,0.839528917,0.876149842,0.111505403,0.079476823,0.565642525,0.75972098
0.004513177,0.543460466,0.539879231,0.678026895,0.125256363,0.050414638,0.421843137,0.180384522
0.20408942,0.713246934,0.501826652,0.801849564,0.110637791,0.032366181,0.378389466,0.701298834
0.173623054,0.463296569,0.07765358,0.937443162,0.103642894,0.031335732,0.51888303,0.436666198
0.350264883,0.679886433,0.265500393,0.856847498,0.134874243,0.039397135,0.628548783,0.493877413
0.939513814,0.721465622,0.389176509,0.945706447,0.100627013,0.037957289,0.347645297,0.915978159
0.692455937,0.531635713,0.683107402,0.906423904,0.340708617,0.03128049,0.54977855,0.488731889
0.725318531,0.627271224,0.102854182,0.627878149,0.099481158,0.032163705,0.318721323,0.290302685
0.889018862,0.798560011,0.375990291,0.908634783,0.110036364,0.037864391,0.478257233,0.960108193
0.119741625,0.683730497,0.402690583,0.904738785,0.112701195,0.041746907,0.345394946,0.751419019
0.470465788,0.648909465,0.693990802,0.938744882,0.159342067,0.037690563,0.545759782,0.65679149
0.456907995,0.805789233,0.399371248,0.853722976,0.084593523,0.060618849,0.478030206,0.597511087
0.807284319,0.565240903,0.132701197,0.593115218,0.105675267,0.037975797,0.54517031,0.048391093
0.75925427,0.747885618,0.456177458,0.90261565,0.086598341,0.0280071,0.513617608,0.96878034
0.645726112,0.391846911,0.983431401,0.219889901,0.066538007,0.040271929,0.603257233,0.329802534
0.864787743,0.372892099,0.94024927,0.946465771,0.635640478,0.833185334,0.430772846,0.154748745
0.759701531,0.643044468,0.715347843,0.433293314,0.197469603,0.200116903,0.582876625,0.919122373
0.594141036,0.427453331,0.772329179,0.707381974,0.189798137,0.045051383,0.426272145,0.361567573
0.053303258,0.358275602,0.979813205,0.924506438,0.226489058,0.13841331,0.485183533,0.207676756
0.708394916,0.270363307,0.569997423,0.969873535,0.113334014,0.034883829,0.345120125,0.085075413
0.839106359,0.251238526,0.927471819,0.972626099,0.160903294,0.045068271,0.677686082,0.303650791
0.152813552,0.189864933,0.635356531,0.895158454,0.105943422,0.030101168,0.373836987,0.341445384
0.994925716,0.583155485,0.534464238,0.927506175,0.086045986,0.470829264,0.748645807,0.761530925
0.946598843,0.420579494,0.239793951,0.17544988,0.109405978,0.138498211,0.298476134,0.53020933
0.65508604,0.606200699,0.391335823,0.014774036,0.18099905,0.092505824,0.480364198,0.60390812
0.962492247,0.384376792,0.260323711,0.620341131,0.271248934,0.10072526,0.283010451,0.265148319
0.983374351,0.437343672,0.319826545,0.114655297,0.081406356,0.308324629,0.3245802,0.11253456
0.839052929,0.339085151,0.408834894,0.007849347,0.128775503,0.154925859,0.358411133,0.298142624
0.967684751,0.435899681,0.833009411,0.769298061,0.377151081,0.778575913,0.830012905,0.532447325
0.992476419,0.436883883,0.486626742,0.609896004,0.113448968,0.054582758,0.586692264,0.460005315
0.993194571,0.652543061,0.558369122,0.845248786,0.248041494,0.563731459,0.635797699,0.778841067
0.825276053,0.35730394,0.492882759,0.845675313,0.380404777,0.425957834,0.570195004,0.490373922
0.9656042,0.256294841,0.725946886,0.049685769,0.14419424,0.460229185,0.702021731,0.105791604
0.98943486,0.122940893,0.976044456,0.954125041,0.338789789,0.756053815,0.817263574,0.035093171
0.992826356,0.223209808,0.740436125,0.92737678,0.145963573,0.219917167,0.602576153,0.140734159
0.960487291,0.313247339,0.697350138,0.88757486,0.133672308,0.648156259,0.516027275,0.151114547
0.969173195,0.265917343,0.634512167,0.89569561,0.168948771,0.456965115,0.270822712,0.206269652
0.863798714,0.325262306,0.587993846,0.917474612,0.695069401,0.043019997,0.465252995,0.377031211
0.978833617,0.234544815,0.503069589,0.947072897,0.388507368,0.112400022,0.471565925,0.238633661
0.963954303,0.462882684,0.488853801,0.693020999,0.112758727,0.595440205,0.529234642,0.033608598
0.922225706,0.507720793,0.215419695,0.708594118,0.123231528,0.394871093,0.478316977,0.323574067
0.74354468,0.419295137,0.550368557,0.869123752,0.142791386,0.258468547,0.417840301,0.112956008
0.894885952,0.526621203,0.301740545,0.549495846,0.082155265,0.462339949,0.457191563,0.351866994
0.866001533,0.407873047,0.120406508,0.025618719,0.22273966,0.137396269,0.285189109,0.318033294
0.8945593,0.520729693,0.348742471,0.213610751,0.210254809,0.348407601,0.424173146,0.329059976
0.971991269,0.600665972,0.249255989,0.633551075,0.10589385,0.368874592,0.456514466,0.643986078
0.556052863,0.255406154,0.661580511,0.860373698,0.104005332,0.045762321,0.437778804,0.093294144
0.040348942,0.296739243,0.956426172,0.934078055,0.610083729,0.076072039,0.585302224,0.312113889
0.114448606,0.34362392,0.707360333,0.699587265,0.099439517,0.083832205,0.510064842,0.086008372
0.012894745,0.203091348,0.91097393,0.960011468,0.238722682,0.076742116,0.451460139,0.148356893
0.867428384,0.270915986,0.956868124,0.95378964,0.121340483,0.18116638,0.525343328,0.042972688
0.193169452,0.188820607,0.790924871,0.907753436,0.106851474,0.066276653,0.492034158,0.100772256
0.474287195,0.452321887,0.729661979,0.968459871,0.102546595,0.072126111,0.700328989,0.232256812
0.434648579,0.246852919,0.918213934,0.797782207,0.17603019,0.045016478,0.345884846,0.484027846
0.516446423,0.486670608,0.83373123,0.01661921,0.107923107,0.035166811,0.547014402,0.646421517
0.409233447,0.314084152,0.519565481,0.915593017,0.109305595,0.047788406,0.568928435,0.219615678
0.128614495,0.644333109,0.446081914,0.266564957,0.174912697,0.203507965,0.438523611,0.232988996
0.829554648,0.678579182,0.637676935,0.876212391,0.112537089,0.740227886,0.418286388,0.370887236
0.992171364,0.442179413,0.323873355,0.894707671,0.145903397,0.047492182,0.425272432,0.649460059
0.323367125,0.492462853,0.257304136,7.59E-05,0.282601623,0.702842864,0.396782596,0.038965662
0.06282085,0.381496414,0.207111975,0.962983296,0.106824842,0.029813665,0.376461732,0.115623283
0.242217251,0.548493452,0.602017975,0.933203088,0.549353102,0.032201493,0.440953193,0.195089163
0.91372854,0.46411398,0.178098803,0.81674329,0.110565903,0.052740169,0.278195099,0.570839431
0.821904626,0.567992005,0.663988557,0.818507923,0.101051584,0.132098292,0.642907214,0.972849088
0.801218459,0.632981352,0.490627179,0.907063893,0.220364087,0.031433755,0.385542793,0.912362253
0.319717009,0.346915656,0.39273173,0.840470156,0.118842252,0.059236924,0.372036707,0.079336675
0.359252579,0.593344166,0.875403384,0.903745907,0.109125365,0.436001628,0.383224732,0.656891631
0.320492006,0.366971781,0.474407616,0.921836547,0.154449633,0.08990954,0.539438886,0.782252651
0.827099926,0.339586703,0.671101887,0.00014262,0.123246067,0.070417921,0.615397177,0.915396867
0.255601788,0.41956018,0.540078067,0.199770444,0.107019842,0.052284825,0.647260547,0.840616945
0.400494424,0.862509936,0.251469582,0.908926137,0.323990529,0.113617606,0.418350115,0.039398767
0.674356401,0.870449009,0.275117521,0.886044936,0.104378938,0.088039693,0.477938599,0.328317546
0.212799062,0.828657152,0.354981266,0.887105848,0.092412225,0.076563088,0.509869679,0.142917134
0.489298592,0.116336464,0.915460586,0.920306446,0.187960505,0.067735246,0.748060317,0.260341696
0.99421351,0.085066034,0.932684457,0.971858022,0.123068683,0.097985959,0.995965301,0.037948156
0.922422809,0.125868783,0.929789877,0.956002868,0.119155036,0.08018116,0.607339727,0.031685449
0.592253235,0.248564785,0.838164849,0.965127102,0.099114525,0.063066868,0.527597661,0.7621728
0.780971501,0.129486196,0.856209693,0.919116471,0.177369861,0.052793307,0.327009782,0.199486654
0.860667142,0.116753666,0.725227731,0.930792319,0.081766822,0.095631002,0.624868564,0.039406515
0.353020014,0.368098123,0.941321607,0.710604663,0.150945593,0.114993815,0.336194398,0.485715825
0.064007769,0.27781059,0.914413162,0.438198342,0.182675759,0.050719168,0.35902052,0.306243589
0.405611346,0.24463753,0.837131502,0.725711449,0.095129461,0.049809092,0.569223171,0.30788013
0.721861463,0.106292459,0.839612747,0.908254575,0.10400048,0.04190606,0.726492799,0.553310004
0.174134453,0.18634114,0.755909472,0.804887141,0.136923677,0.059711806,0.532683852,0.17523412
0.000108735,0.376327903,0.896120115,0.620346113,0.08582323,0.035101379,0.487155079,0.518135876
0.391770272,0.438351756,0.72575249,0.064289642,0.378070611,0.121345212,0.615070577,0.524451858
0.503212662,0.557274044,0.545074574,0.888677482,0.12346443,0.042251977,0.493607411,0.605329202
0.462082422,0.307544947,0.725563553,0.678784071,0.123869814,0.034770391,0.535459948,0.062671548
0.032349825,0.227739275,0.810566197,0.752881948,0.108432364,0.056943019,0.543158934,0.199915506
0.241051309,0.345030033,0.56121087,0.127398409,0.113312886,0.035012898,0.527605627,0.169927172
0.52455971,0.278861829,0.77943351,0.78228045,0.101091725,0.046103465,0.594964791,0.085477358
0.299505103,0.144759111,0.119624072,0.022365847,0.116417494,0.053462514,0.414665913,0.035943482
0.012121218,0.481305481,0.58773874,0.958982602,0.11362237,0.028367412,0.542561496,0.216688194
0.052957741,0.652268874,0.426041713,0.62451849,0.055534287,0.046406182,0.519376912,0.546392347
0.000164756,0.228733226,0.91747501,0.95326186,0.076928693,0.040746086,0.79062978,0.839552581
0.018237752,0.282411274,0.966049414,0.915330748,0.346326591,0.070856674,0.482001179,0.186136191
0.010570961,0.206648626,0.962893891,0.05519732,0.322062552,0.168999065,0.511032692,0.079196545
2.73E-05,0.446065686,0.897372316,0.72540447,0.042592671,0.069544681,0.404071342,0.349284497
0.000243016,0.220197416,0.975282709,0.874920651,0.11577714,0.099209062,0.795751816,0.259744755
8.02E-05,0.228280102,0.916664065,0.891032405,0.279816087,0.092708624,0.326946055,0.59612851
7.85E-06,0.251079966,0.821413481,0.932184069,0.074446122,0.072836886,0.546225784,0.828940773
3.66E-05,0.267141388,0.980899182,0.796210589,0.116745793,0.078744951,0.587512745,0.330089136
0.937966942,0.48692749,0.284078188,0.876332414,0.293030259,0.872626253,0.670771731,0.543952439
0.095727779,0.290020079,0.04239072,0.899433521,0.316555188,0.035679363,0.765067391,0.112704881
1.62E-05,0.732398466,0.945172378,0.567245656,0.329457399,0.044753087,0.570601262,0.912244017
0.053115161,0.284054716,0.250209351,0.760232256,0.170588438,0.44960051,0.265716607,0.03904542
0.691757073,0.168163608,0.217410836,0.941420152,0.108825677,0.047004242,0.412710298,0.064970147
0.283951291,0.489762583,0.691037403,0.858521768,0.074859665,0.097184147,0.701085744,0.363376347
0.0001546,0.442275424,0.064505006,0.934112706,0.099123559,0.058761353,0.630054327,0.019060741
0.99579645,0.312350398,0.050262252,0.867103658,0.10758745,0.042167555,0.478177575,0.038634765
0.555870431,0.102226724,0.203690344,0.904734232,0.102363722,0.046348145,0.832689428,0.084755403
0.05146472,0.118479035,0.000430014,0.88478839,0.0997071,0.036756534,0.591272623,0.03604854
0.069899776,0.385745661,0.707775134,0.937883963,0.203171092,0.105063193,0.491703575,0.039475318
0.988468431,0.119786966,0.709862528,0.938578528,0.431765429,0.04905362,0.3595383,0.015263127
0.952526342,0.236488862,0.782359019,0.941103477,0.131595213,0.099832235,0.529613019,0.037010075
0.517972558,0.133304415,0.286586155,0.924058253,0.199874786,0.073964859,0.387900682,0.0366967
0.001226127,0.171353339,0.009568006,0.839881059,0.106938589,0.050732451,0.477612,0.030794844
0.610908487,0.326145009,0.814391777,0.947969925,0.318259711,0.079501174,0.619037567,0.759601572
0.226101304,0.580658634,0.833427876,0.940387986,0.081822867,0.25464773,0.187205264,0.57368347
0.009272214,0.703590337,0.68904741,0.807866041,0.089969361,0.054202708,0.51987876,0.134626417
0.799003543,0.438533624,0.977543849,0.959699395,0.140545526,0.048428015,0.477213708,0.125386908
0.279810924,0.316668359,0.857422061,0.963230566,0.131850159,0.050434597,0.489226198,0.465798022
0.064887955,0.190849969,0.880135644,0.960348295,0.093708811,0.04513274,0.561715365,0.034728525
0.994206832,0.228501017,0.127283729,0.712831367,0.080129093,0.044917019,0.240580391,0.036467116
0.548421185,0.1737735,0.985657922,0.781628976,0.614725258,0.447774823,0.797803021,0.031690406
0.863886888,0.441254176,0.312851805,0.92305645,0.118797762,0.165107277,0.337337497,0.734144158
0.961706949,0.161774264,0.116129617,0.940414114,0.09296952,0.037575074,0.574018608,0.044193117
0.69717156,0.368874781,0.527989409,0.297390307,0.092363882,0.042890193,0.402016155,0.323836803
0.317520112,0.620445542,0.458752359,0.397527214,0.118454512,0.106883876,0.349537185,0.620568903
0.875997261,0.598548828,0.607646256,0.882799855,0.082350313,0.027413162,0.372697872,0.855093866
0.938675735,0.603790675,0.374610829,0.970719756,0.111845502,0.051231665,0.350333769,0.390956948
0.976734056,0.294639917,0.301638002,0.889793085,0.317866025,0.041434461,0.318685477,0.126294056
0.145255664,0.271993866,0.509015761,0.805636094,0.104924406,0.057421739,0.619670851,0.203462656
0.653607238,0.383561907,0.698242852,0.839030545,0.116688702,0.034343807,0.337333514,0.708788483
0.704691367,0.409391978,0.621621721,0.865625117,0.119074847,0.054300284,0.704272081,0.866311321
0.686803891,0.307319786,0.894570286,0.925469497,0.123483867,0.092114389,0.608415116,0.192763473
0.764480812,0.183877674,0.987529887,0.959778488,0.067140129,0.071137002,0.309779665,0.225248064
0.058242973,0.390317926,0.925032414,0.883385307,0.066263456,0.034769899,0.35840715,0.481056056
0.476578254,0.203928681,0.956195934,0.801797183,0.049033691,0.062706437,0.719343455,0.444238118
0.607085562,0.147835627,0.967285563,0.95094824,0.099790324,0.052641055,0.340197234,0.038540201
0.176445394,0.559966849,0.560673844,0.607515662,0.080125323,0.050335082,0.344327524,0.570496162
0.751598183,0.576228811,0.619005413,0.896269957,0.103028736,0.024170809,0.382312643,0.435890258
0.215283852,0.420372426,0.670254043,0.137826809,0.105725486,0.078378098,0.31159986,0.409629248
0.329983006,0.403307867,0.362468628,0.731142619,0.123534821,0.033864039,0.42371511,0.039153941
0.712079577,0.491639466,0.524052278,0.890541068,0.13098098,0.025363644,0.3712919,0.645754071
0.45522274,0.866758323,0.619645558,0.76703492,0.056932135,0.377483697,0.498151925,0.963790385
0.166680043,0.781013456,0.724840883,0.906875339,0.798745427,0.108273865,0.452527562,0.960399769
0.070949327,0.584642581,0.814832734,0.923702605,0.112487185,0.039869526,0.529525395,0.969653618
3.32E-05,0.437542819,0.83731545,0.951765095,0.084259149,0.057166392,0.640481615,0.320734062
0.882542765,0.295717806,0.482628949,0.948809352,0.323711772,0.036538206,0.325062134,0.515753546
0.024184809,0.528310017,0.617581762,0.939296959,0.109367254,0.096771568,0.321720463,0.961668357
0.632732753,0.37325792,0.3485345,0.96620328,0.113460782,0.033829982,0.611732889,0.92561952
0.195423896,0.421607336,0.702840452,0.877519004,0.063264179,0.20004932,0.311822903,0.357977354
0.001510814,0.119617123,0.932085681,0.930930513,0.065884235,0.075716104,0.664837178,0.175887582
0.000401379,0.182061785,0.623796927,0.923798234,0.135674041,0.068614847,0.363449528,0.286894964
0.018002433,0.298884213,0.930604746,0.954249383,0.058499574,0.088113778,0.511841225,0.189035782
0.004733552,0.225431626,0.954216796,0.954376274,0.096120203,0.08707335,0.396300663,0.080305772
0.988546804,0.164255683,0.046940287,0.884949048,0.112657154,0.045496046,0.488457494,0.033521606
0.352608987,0.280120977,0.718362687,0.926532503,0.10650086,0.029244703,0.674694908,0.685428762
0.737898365,0.153224355,0.758134254,0.927486375,0.157822331,0.051980151,0.582916454,0.511148028
0.775649875,0.578496166,0.444008316,0.830713711,0.137136218,0.039849506,0.445143226,0.595513271
0.026226161,0.279302964,0.946488431,0.031403716,0.220263743,0.203706258,0.700567965,0.030070474
0.377974029,0.344545153,0.994522137,0.775035705,0.297828931,0.108258815,0.286997355,0.066873165
0.733907432,0.282211052,0.690711849,0.860036822,0.715809897,0.307148068,0.548719093,0.036410087
0.000931598,0.187389222,0.749532928,0.912218062,0.110794964,0.03479794,0.623378951,0.620745769
0.266964154,0.465454707,0.563442342,0.754800173,0.557219915,0.029344387,0.558238274,0.66491543
0.899578863,0.419481074,0.373753119,0.75637125,0.217263606,0.264926201,0.611493914,0.515893959
0.007053999,0.371086262,0.882943218,0.470913284,0.306117044,0.036050849,0.582064109,0.540159432
0.961454343,0.499909877,0.21147466,3.38E-05,0.10699122,0.032720551,0.34194972,0.518456181
0.008322598,0.392890468,0.834776496,0.731207951,0.046228104,0.044174877,0.627796011,0.54983322
0.002195494,0.203107322,0.87376771,0.06108225,0.17785463,0.045280849,0.602229639,0.454275225
0.533847836,0.575247598,0.272037528,0.725764159,0.113438689,0.043498718,0.447274089,0.386462962
0.962991741,0.482796673,0.353443273,0.924656274,0.185825636,0.029039497,0.411017557,0.50479636
0.966767138,0.350762816,0.570540431,0.968164308,0.28355713,0.031576744,0.328061273,0.526763627
0.973712731,0.351214954,0.3213514,0.973323525,0.100395766,0.027841126,0.393233813,0.104778972
0.987397812,0.413043558,0.239781304,0.948903789,0.10929613,0.029989436,0.374852632,0.263614426
0.699215412,0.618206838,0.794628586,0.906404906,0.110667029,0.037519383,0.431748662,0.229040532
0.955672123,0.17059679,0.538812591,0.935841146,0.11132401,0.038330898,0.670504875,0.152081907
0.981435012,0.058430964,0.892773702,0.96089912,0.201342014,0.140290598,0.799742703,0.037663032
0.956589734,0.191994673,0.46975544,0.961562608,0.178276351,0.03394333,0.438412089,0.214240768
0.989979717,0.392145726,0.177979146,0.9738179,0.049520405,0.041522922,0.456721578,0.077460101
0.477615136,0.455396786,0.889063114,0.848006876,0.051832572,0.039012677,0.508850051,0.623514097
0.598731004,0.183091948,0.564192356,0.928239096,0.082011287,0.044966003,0.519078193,0.104030033
0.913581351,0.120267264,0.16633178,0.971739751,0.298015967,0.109874973,0.394588007,0.030372494
0.834085387,0.212191643,0.476181814,0.953564196,0.093177871,0.051993469,0.475552829,0.278639385
0.903118208,0.154180884,0.994205679,0.972870004,0.450300386,0.072599081,0.677542697,0.027947761
0.613524003,0.440908688,0.917634488,0.929510966,0.105638794,0.032511143,0.610159635,0.921533614
0.527385121,0.474100979,0.9284008,0.963039166,0.093407254,0.061540295,0.443916486,0.357639481
0.064752875,0.538845784,0.926119055,0.900356324,0.07520154,0.030478731,0.547691499,0.792241296
0.348834449,0.404990473,0.9906423,0.931408463,0.081932496,0.117265359,0.502521189,0.221862368
0.257424804,0.471501469,0.633421596,0.895537975,0.158114737,0.033786997,0.547217531,0.396521273
0.806046101,0.422127488,0.945448315,0.961833224,0.110320913,0.050848461,0.658380863,0.19707341
0.675085274,0.423433513,0.96534869,0.898132231,0.135863824,0.059909071,0.558879525,0.706776523
0.366998086,0.302468281,0.422986691,0.570089181,0.158421997,0.045239157,0.587138351,0.230050362
0.463638252,0.212292594,0.87188321,0.97231822,0.121038512,0.054306464,0.602962497,0.350646684
0.182442306,0.527018297,0.37711505,0.945626693,0.088814565,0.041579114,0.283775172,0.440141559
0.636157132,0.529790343,0.807967373,0.930264148,0.113506217,0.032325947,0.435962592,0.229632792
0.382995047,0.385248058,0.86378573,0.912425142,0.117262757,0.040225256,0.568701408,0.65170201
0.567768014,0.683491343,0.922509861,0.875908208,0.077959547,0.222589236,0.510064842,0.92530826
0.698553222,0.52750169,0.920359693,0.925600745,0.104571564,0.065797103,0.538132488,0.3006253
0.343810226,0.352761177,0.942229909,0.960117834,0.101288244,0.040280331,0.585334087,0.423636959
0.13141852,0.318458553,0.915924562,0.33976816,0.236915461,0.075511427,0.693522177,0.291269645
0.159978638,0.58354364,0.56840257,0.937736611,0.094661979,0.04540574,0.508407947,0.223330363
0.26837779,0.564807242,0.804620068,0.865789561,0.073955464,0.053442522,0.355248694,0.973548285
0.512696675,0.376193733,0.629417411,0.952780227,0.086224668,0.035300296,0.553355213,0.352535414
0.541658807,0.258242858,0.998488439,0.888997614,0.095923371,0.28197248,0.551937293,0.037675489
0.567228802,0.384082993,0.848396466,0.871718135,0.154911827,0.089434224,0.525857125,0.354431178
0.964635763,0.478681827,0.041882811,0.270073595,0.109264416,0.03812666,0.441976803,0.310249409
0.871923369,0.457188672,0.855134255,0.947205057,0.156535884,0.053819651,0.579443347,0.676721074
0.995032738,0.482490833,0.028728505,0.003090827,0.24047034,0.049365985,0.371825612,0.247635946
0.86735593,0.409832185,0.84350023,0.863686842,0.073752145,0.042046009,0.637291295,0.773154364
0.421930802,0.518182485,0.654887013,0.901525868,0.076058163,0.02979164,0.586309903,0.718205072
0.916766985,0.40480888,0.623101465,0.266754621,0.112197399,0.042635852,0.525952715,0.382757613
0.547130688,0.646806397,0.46237193,0.732351451,0.124702018,0.034460513,0.517843487,0.953208932
0.504610671,0.55804979,0.760315843,0.836423047,0.065830579,0.038870813,0.532942742,0.703668664
0.396481367,0.617995716,0.949501743,0.934739183,0.084355503,0.04121605,0.398562962,0.909199012
0.15902217,0.596345697,0.606447886,0.860223545,0.107522838,0.032767976,0.475297923,0.777004308
0.029706253,0.297129189,0.631339872,0.503957341,0.120380542,0.036347666,0.554410687,0.376938788
0.19802568,0.181457579,0.984703388,0.867402042,0.20596097,0.161875744,0.74156019,0.200560682
0.07708067,0.353412589,0.97455625,0.800328558,0.115834355,0.050307256,0.604989804,0.761647805
0.104605767,0.369991351,0.973790791,0.913470585,0.221866997,0.057476648,0.559974828,0.87022077
0.303931095,0.313566495,0.922631422,0.859579996,0.234246896,0.053537953,0.599529219,0.689297527
0.991720855,0.107024335,0.222846626,0.972870004,0.097706234,0.042189432,0.623351071,0.027881727
0.094642884,0.188683506,0.76939566,0.942995225,0.105225162,0.041025378,0.554203575,0.039909126
0.868124048,0.209565863,0.332182533,0.941603388,0.110335841,0.031780841,0.340834502,0.037043089
0.113902081,0.301328175,0.509529169,0.918903678,0.076315067,0.030614011,0.310321342,0.430041807
0.66581085,0.164690873,0.31526729,0.924120609,0.108910086,0.034443864,0.392640358,0.035039109
0.580684306,0.607935227,0.496056464,0.850520861,0.109168706,0.073496021,0.722123534,0.110463012
0.607248391,0.155761291,0.968740572,0.898363293,0.570109245,0.081683959,0.631595718,0.230510784
0.61392889,0.604575118,0.898346876,0.925865862,0.103937913,0.12604573,0.517747897,0.272267821
0.022766846,0.461862902,0.802678318,0.76310133,0.052333366,0.044870269,0.352850975,0.654340382
0.792985438,0.114237304,0.10216496,0.931586863,0.123595247,0.034364603,0.350803754,0.05600432
0.991159489,0.346424831,0.967271841,0.958144682,0.318337837,0.18483812,0.598955678,0.18325628
0.005382837,0.369314975,0.811486339,0.708311909,0.381512949,0.043545333,0.557007552,0.175753034
0.521718432,0.071806249,0.211832359,0.877936645,0.130695127,0.043418811,0.282699783,0.05090042
0.86077772,0.226359594,0.777705275,0.867927033,0.315311948,0.489098302,0.539849127,0.139003785
0.105034933,0.473938636,0.552840447,0.903546163,0.124542303,0.03347121,0.509463421,0.450858903
0.009783567,0.482941533,0.891871288,0.846038456,0.050345984,0.036155047,0.472963931,0.282512687
0.721854372,0.394736925,0.834198638,0.114041228,0.218831324,0.259003903,0.387526287,0.277031867
0.295136399,0.137500509,0.792307835,0.865510262,0.239025594,0.040659875,0.582354862,0.426464389
5.83E-05,0.245875172,0.392622289,0.96046388,0.121368711,0.034664483,0.356399758,0.026017187
0.005304948,0.381228194,0.668084795,0.884832971,0.254558621,0.040892107,0.509535113,0.099170283
